"data","ntree","mtry","nodesize","nodedepth","nsplit","splitrule","cindex","brier","auc"
"FD002",100,1,5,55,12,"logrank",0.646991348266602,0.15611967124409,NA
"FD002",300,1,5,55,12,"logrank",0.668395936489105,0.153879189597556,NA
"FD002",500,1,5,55,12,"logrank",0.643563890457153,0.156249545856177,NA
"FD002",700,1,5,55,12,"logrank",0.647528982162476,0.155512715761151,NA
"FD002",900,1,5,55,12,"logrank",0.632439863681793,0.153166644059985,NA
"FD002",1100,1,5,55,12,"logrank",0.66389570236206,0.151536831023871,NA
"FD002",1300,1,5,55,12,"logrank",0.64895179271698,0.1573525624054,NA
"FD002",1500,1,5,55,12,"logrank",0.65968861579895,0.156423666562729,NA
"FD002",1700,1,5,55,12,"logrank",0.644716441631317,0.151960726132784,NA
"FD002",1900,1,5,55,12,"logrank",0.645208621025085,0.157125992036,NA
"FD002",100,2,5,55,12,"logrank",0.674420821666718,0.152287998844197,NA
"FD002",300,2,5,55,12,"logrank",0.661101484298706,0.146333740222286,NA
"FD002",500,2,5,55,12,"logrank",0.683854007720947,0.145883875946744,NA
"FD002",700,2,5,55,12,"logrank",0.676347374916077,0.149307188447361,NA
"FD002",900,2,5,55,12,"logrank",0.655672192573547,0.144921523492577,NA
"FD002",1100,2,5,55,12,"logrank",0.673586487770081,0.148326223618567,NA
"FD002",1300,2,5,55,12,"logrank",0.695552384853363,0.146908681485788,NA
"FD002",1500,2,5,55,12,"logrank",0.680791985988617,0.1491375563671,NA
"FD002",1700,2,5,55,12,"logrank",0.659694409370422,0.15068651544546,NA
"FD002",1900,2,5,55,12,"logrank",0.683218312263489,0.147261934102334,NA
"FD002",100,3,5,55,12,"logrank",0.676569521427155,0.146292684518975,NA
"FD002",300,3,5,55,12,"logrank",0.700165677070618,0.145088580043771,NA
"FD002",500,3,5,55,12,"logrank",0.661192643642426,0.147832146878131,NA
"FD002",700,3,5,55,12,"logrank",0.681359875202179,0.148765159261951,NA
"FD002",900,3,5,55,12,"logrank",0.706546223163605,0.14198269657636,NA
"FD002",1100,3,5,55,12,"logrank",0.670486080646515,0.144013035273127,NA
"FD002",1300,3,5,55,12,"logrank",0.69203394651413,0.146977346723939,NA
"FD002",1500,3,5,55,12,"logrank",0.678194713592529,0.143509171872451,NA
"FD002",1700,3,5,55,12,"logrank",0.680737638473511,0.144418359366036,NA
"FD002",1900,3,5,55,12,"logrank",0.67974978685379,0.145610472868174,NA
"FD002",100,4,5,55,12,"logrank",0.70387008190155,0.143356356056829,NA
"FD002",300,4,5,55,12,"logrank",0.675472283363342,0.143321665941404,NA
"FD002",500,4,5,55,12,"logrank",0.69424878358841,0.149609328611507,NA
"FD002",700,4,5,55,12,"logrank",0.694908583164215,0.146597355046346,NA
"FD002",900,4,5,55,12,"logrank",0.697330582141876,0.138488925711966,NA
"FD002",1100,4,5,55,12,"logrank",0.693851900100708,0.144980770269328,NA
"FD002",1300,4,5,55,12,"logrank",0.682884860038757,0.141506621113331,NA
"FD002",1500,4,5,55,12,"logrank",0.691046226024628,0.143286460898923,NA
"FD002",1700,4,5,55,12,"logrank",0.708412826061249,0.14414993479402,NA
"FD002",1900,4,5,55,12,"logrank",0.68567453622818,0.141449689298806,NA
"FD002",100,5,5,55,12,"logrank",0.671090245246887,0.143939197041261,NA
"FD002",300,5,5,55,12,"logrank",0.6995356798172,0.142475229859318,NA
"FD002",500,5,5,55,12,"logrank",0.700768435001373,0.139315339900012,NA
"FD002",700,5,5,55,12,"logrank",0.687691652774811,0.144257560264314,NA
"FD002",900,5,5,55,12,"logrank",0.682400262355804,0.143059806553118,NA
"FD002",1100,5,5,55,12,"logrank",0.69348236322403,0.139733276715247,NA
"FD002",1300,5,5,55,12,"logrank",0.693444907665253,0.144170273232302,NA
"FD002",1500,5,5,55,12,"logrank",0.688799476623535,0.144177254401296,NA
"FD002",1700,5,5,55,12,"logrank",0.700139319896698,0.14250479629337,NA
"FD002",1900,5,5,55,12,"logrank",0.686120247840881,0.143693123870711,NA
"FD002",100,6,5,55,12,"logrank",0.67664098739624,0.140722439533705,NA
"FD002",300,6,5,55,12,"logrank",0.690955281257629,0.142939047717934,NA
"FD002",500,6,5,55,12,"logrank",0.684076392650604,0.14075137519572,NA
"FD002",700,6,5,55,12,"logrank",0.709694170951843,0.139454413443833,NA
"FD002",900,6,5,55,12,"logrank",0.677007687091827,0.146394700389848,NA
"FD002",1100,6,5,55,12,"logrank",0.695116662979126,0.144867748137626,NA
"FD002",1300,6,5,55,12,"logrank",0.692691934108734,0.140288038991958,NA
"FD002",1500,6,5,55,12,"logrank",0.677201449871063,0.14443756948119,NA
"FD002",1700,6,5,55,12,"logrank",0.698533093929291,0.142587104530364,NA
"FD002",1900,6,5,55,12,"logrank",0.69511741399765,0.141241538432633,NA
"FD002",100,7,5,55,12,"logrank",0.669378817081451,0.14167411430322,NA
"FD002",300,7,5,55,12,"logrank",0.70013188123703,0.139812742777628,NA
"FD002",500,7,5,55,12,"logrank",0.703259658813477,0.142499367200243,NA
"FD002",700,7,5,55,12,"logrank",0.694854938983917,0.141973557923877,NA
"FD002",900,7,5,55,12,"logrank",0.68324031829834,0.144955846288091,NA
"FD002",1100,7,5,55,12,"logrank",0.698642003536224,0.139135599858137,NA
"FD002",1300,7,5,55,12,"logrank",0.691506969928741,0.142600935139926,NA
"FD002",1500,7,5,55,12,"logrank",0.693601417541504,0.144423308080357,NA
"FD002",1700,7,5,55,12,"logrank",0.678290247917175,0.142394575497816,NA
"FD002",1900,7,5,55,12,"logrank",0.669561719894409,0.148883842886484,NA
"FD002",100,8,5,55,12,"logrank",0.696521627902985,0.141331253089291,NA
"FD002",300,8,5,55,12,"logrank",0.687806975841522,0.14454360570917,NA
"FD002",500,8,5,55,12,"logrank",0.701417064666748,0.139643127065381,NA
"FD002",700,8,5,55,12,"logrank",0.694552934169769,0.141081731419194,NA
"FD002",900,8,5,55,12,"logrank",0.68770672082901,0.140007920230759,NA
"FD002",1100,8,5,55,12,"logrank",0.716146898269653,0.142173704923663,NA
"FD002",1300,8,5,55,12,"logrank",0.701976919174194,0.140981080586567,NA
"FD002",1500,8,5,55,12,"logrank",0.681343340873718,0.141266735897374,NA
"FD002",1700,8,5,55,12,"logrank",0.68807315826416,0.142788720422234,NA
"FD002",1900,8,5,55,12,"logrank",0.681717503070831,0.143627324160906,NA
"FD002",100,9,5,55,12,"logrank",0.695556771755218,0.142783667673556,NA
"FD002",300,9,5,55,12,"logrank",0.691600251197815,0.139872644922606,NA
"FD002",500,9,5,55,12,"logrank",0.693849730491638,0.142727331280385,NA
"FD002",700,9,5,55,12,"logrank",0.694344997406006,0.142510081582149,NA
"FD002",900,9,5,55,12,"logrank",0.67481986284256,0.13998809532419,NA
"FD002",1100,9,5,55,12,"logrank",0.697819232940674,0.139595662962708,NA
"FD002",1300,9,5,55,12,"logrank",0.682385063171387,0.140525659341337,NA
"FD002",1500,9,5,55,12,"logrank",0.706789243221283,0.13817954469543,NA
"FD002",1700,9,5,55,12,"logrank",0.69143054485321,0.145397495537158,NA
"FD002",1900,9,5,55,12,"logrank",0.696082055568695,0.142312078683149,NA
"FD002",100,10,5,55,12,"logrank",0.692555642127991,0.139181804831469,NA
"FD002",300,10,5,55,12,"logrank",0.666181182861328,0.145491003374441,NA
"FD002",500,10,5,55,12,"logrank",0.689522802829742,0.138523585542594,NA
"FD002",700,10,5,55,12,"logrank",0.683781123161316,0.143715636936474,NA
"FD002",900,10,5,55,12,"logrank",0.692133057117462,0.143524888689136,NA
"FD002",1100,10,5,55,12,"logrank",0.711209166049957,0.139393821959979,NA
"FD002",1300,10,5,55,12,"logrank",0.66872466802597,0.149820052728949,NA
"FD002",1500,10,5,55,12,"logrank",0.705486786365509,0.141812600297475,NA
"FD002",1700,10,5,55,12,"logrank",0.672774422168732,0.145255171826149,NA
"FD002",1900,10,5,55,12,"logrank",0.691764605045319,0.140670114450708,NA
"FD002",100,1,15,55,12,"logrank",0.602383577823639,0.158199673432966,NA
"FD002",300,1,15,55,12,"logrank",0.609537696838379,0.159610765834421,NA
"FD002",500,1,15,55,12,"logrank",0.612393665313721,0.165924478566005,NA
"FD002",700,1,15,55,12,"logrank",0.631706118583679,0.162687393450747,NA
"FD002",900,1,15,55,12,"logrank",0.629256367683411,0.162500999567826,NA
"FD002",1100,1,15,55,12,"logrank",0.595089828968048,0.165197088185029,NA
"FD002",1300,1,15,55,12,"logrank",0.619626462459564,0.1654019501848,NA
"FD002",1500,1,15,55,12,"logrank",0.627545928955078,0.16189824262842,NA
"FD002",1700,1,15,55,12,"logrank",0.631944334506989,0.158010399479451,NA
"FD002",1900,1,15,55,12,"logrank",0.62385219335556,0.162649486080154,NA
"FD002",100,2,15,55,12,"logrank",0.63472249507904,0.162537474100021,NA
"FD002",300,2,15,55,12,"logrank",0.631897234916687,0.158838504714863,NA
"FD002",500,2,15,55,12,"logrank",0.660351276397705,0.156242971899128,NA
"FD002",700,2,15,55,12,"logrank",0.636294460296631,0.159591374225447,NA
"FD002",900,2,15,55,12,"logrank",0.641267931461334,0.152712323320471,NA
"FD002",1100,2,15,55,12,"logrank",0.625685274600983,0.157786446312316,NA
"FD002",1300,2,15,55,12,"logrank",0.647078239917755,0.155600595453261,NA
"FD002",1500,2,15,55,12,"logrank",0.643485426902771,0.157067156110512,NA
"FD002",1700,2,15,55,12,"logrank",0.638579332828522,0.1562322718881,NA
"FD002",1900,2,15,55,12,"logrank",0.617607927322388,0.158015669058801,NA
"FD002",100,3,15,55,12,"logrank",0.656806766986847,0.152292839769732,NA
"FD002",300,3,15,55,12,"logrank",0.656718981266022,0.154969795112175,NA
"FD002",500,3,15,55,12,"logrank",0.627308142185211,0.154646084634165,NA
"FD002",700,3,15,55,12,"logrank",0.65176442861557,0.154216826161051,NA
"FD002",900,3,15,55,12,"logrank",0.666459584236145,0.151586224252455,NA
"FD002",1100,3,15,55,12,"logrank",0.670737242698669,0.150641481140329,NA
"FD002",1300,3,15,55,12,"logrank",0.654268014431,0.149910093133909,NA
"FD002",1500,3,15,55,12,"logrank",0.635159528255463,0.157205114058475,NA
"FD002",1700,3,15,55,12,"logrank",0.646486449241638,0.153052561373719,NA
"FD002",1900,3,15,55,12,"logrank",0.665102863311768,0.151057840336976,NA
"FD002",100,4,15,55,12,"logrank",0.616493391990662,0.155877187225922,NA
"FD002",300,4,15,55,12,"logrank",0.652274036407471,0.151562967794137,NA
"FD002",500,4,15,55,12,"logrank",0.652223491668701,0.155864065185454,NA
"FD002",700,4,15,55,12,"logrank",0.642946934700012,0.155452913350902,NA
"FD002",900,4,15,55,12,"logrank",0.654273438453674,0.150163809765459,NA
"FD002",1100,4,15,55,12,"logrank",0.678639721870422,0.148990940551747,NA
"FD002",1300,4,15,55,12,"logrank",0.654242551326752,0.15190357650067,NA
"FD002",1500,4,15,55,12,"logrank",0.629012143611908,0.159624463859463,NA
"FD002",1700,4,15,55,12,"logrank",0.67274956703186,0.150078180408128,NA
"FD002",1900,4,15,55,12,"logrank",0.667057740688324,0.146830980685384,NA
"FD002",100,5,15,55,12,"logrank",0.658501172065735,0.147911553024882,NA
"FD002",300,5,15,55,12,"logrank",0.638082754611969,0.157814875515607,NA
"FD002",500,5,15,55,12,"logrank",0.624547350406647,0.153865312025291,NA
"FD002",700,5,15,55,12,"logrank",0.636128437519073,0.154628707864329,NA
"FD002",900,5,15,55,12,"logrank",0.68059995174408,0.150981823543056,NA
"FD002",1100,5,15,55,12,"logrank",0.64408552646637,0.152584765678216,NA
"FD002",1300,5,15,55,12,"logrank",0.656402957439423,0.154701210571262,NA
"FD002",1500,5,15,55,12,"logrank",0.646766543388367,0.157908663265779,NA
"FD002",1700,5,15,55,12,"logrank",0.651878440380096,0.152781195162868,NA
"FD002",1900,5,15,55,12,"logrank",0.666635966300964,0.153071104894561,NA
"FD002",100,6,15,55,12,"logrank",0.652356028556824,0.154380279202789,NA
"FD002",300,6,15,55,12,"logrank",0.640791392326355,0.151431735989174,NA
"FD002",500,6,15,55,12,"logrank",0.644661688804626,0.150775075180024,NA
"FD002",700,6,15,55,12,"logrank",0.64759846329689,0.152881072830325,NA
"FD002",900,6,15,55,12,"logrank",0.66185667514801,0.151433354387602,NA
"FD002",1100,6,15,55,12,"logrank",0.656357419490814,0.15125460279083,NA
"FD002",1300,6,15,55,12,"logrank",0.673983979225159,0.147308677776667,NA
"FD002",1500,6,15,55,12,"logrank",0.647391629219055,0.150217731867874,NA
"FD002",1700,6,15,55,12,"logrank",0.650593030452728,0.154205765389576,NA
"FD002",1900,6,15,55,12,"logrank",0.637092959880829,0.151137360895471,NA
"FD002",100,7,15,55,12,"logrank",0.658831310272217,0.154090412640559,NA
"FD002",300,7,15,55,12,"logrank",0.688801801204681,0.146755919037975,NA
"FD002",500,7,15,55,12,"logrank",0.659383380413055,0.150568127323798,NA
"FD002",700,7,15,55,12,"logrank",0.656332528591156,0.151450397014316,NA
"FD002",900,7,15,55,12,"logrank",0.685455584526062,0.148086432745978,NA
"FD002",1100,7,15,55,12,"logrank",0.677920627593994,0.146107879155748,NA
"FD002",1300,7,15,55,12,"logrank",0.668283760547638,0.148474255687939,NA
"FD002",1500,7,15,55,12,"logrank",0.660010015964508,0.147954678999356,NA
"FD002",1700,7,15,55,12,"logrank",0.645185601711273,0.151075795756478,NA
"FD002",1900,7,15,55,12,"logrank",0.669023716449738,0.150339344715452,NA
"FD002",100,8,15,55,12,"logrank",0.643476414680481,0.15240865931533,NA
"FD002",300,8,15,55,12,"logrank",0.664601457118988,0.151131059569842,NA
"FD002",500,8,15,55,12,"logrank",0.66928391456604,0.146904939156399,NA
"FD002",700,8,15,55,12,"logrank",0.677183270454407,0.147014362835527,NA
"FD002",900,8,15,55,12,"logrank",0.668357872962952,0.146974219471434,NA
"FD002",1100,8,15,55,12,"logrank",0.646849012374878,0.152376665178858,NA
"FD002",1300,8,15,55,12,"logrank",0.64613049030304,0.151602933301216,NA
"FD002",1500,8,15,55,12,"logrank",0.644197428226471,0.15690087377746,NA
"FD002",1700,8,15,55,12,"logrank",0.664135158061981,0.150548261676014,NA
"FD002",1900,8,15,55,12,"logrank",0.665610492229462,0.148968070083736,NA
"FD002",100,9,15,55,12,"logrank",0.665114545822144,0.145429254321274,NA
"FD002",300,9,15,55,12,"logrank",0.650990378856659,0.153179217021943,NA
"FD002",500,9,15,55,12,"logrank",0.683626616001129,0.145035764339088,NA
"FD002",700,9,15,55,12,"logrank",0.673948359489441,0.153259543284373,NA
"FD002",900,9,15,55,12,"logrank",0.640473794937134,0.150453980114572,NA
"FD002",1100,9,15,55,12,"logrank",0.649246203899384,0.147022362798459,NA
