"data","ntree","mtry","nodesize","nodedepth","nsplit","splitrule","cindex","brier","auc"
"FD003",100,1,5,5,5,"logrank",0.809532535076141,0.111205864560352,NA
"FD003",300,1,5,5,5,"logrank",0.820996963977814,0.108044618804401,NA
"FD003",500,1,5,5,5,"logrank",0.831719946861267,0.10616390376586,NA
"FD003",700,1,5,5,5,"logrank",0.836282384395599,0.10482923580932,NA
"FD003",900,1,5,5,5,"logrank",0.827698683738708,0.105430635569887,NA
"FD003",1100,1,5,5,5,"logrank",0.832069659233093,0.108837858447451,NA
"FD003",1300,1,5,5,5,"logrank",0.826836454868317,0.108697155737638,NA
"FD003",1500,1,5,5,5,"logrank",0.817603480815887,0.1144691605143,NA
"FD003",1700,1,5,5,5,"logrank",0.83847781419754,0.10699442291331,NA
"FD003",1900,1,5,5,5,"logrank",0.844221901893616,0.105469077045497,NA
"FD003",100,2,5,5,5,"logrank",0.836476409435272,0.103485942586557,NA
"FD003",300,2,5,5,5,"logrank",0.836216199398041,0.104096242005666,NA
"FD003",500,2,5,5,5,"logrank",0.831840288639069,0.10399955161124,NA
"FD003",700,2,5,5,5,"logrank",0.815021979808807,0.104203878978133,NA
"FD003",900,2,5,5,5,"logrank",0.831114792823792,0.105961667085863,NA
"FD003",1100,2,5,5,5,"logrank",0.83585159778595,0.104627317393607,NA
"FD003",1300,2,5,5,5,"logrank",0.836398553848267,0.107033627955381,NA
"FD003",1500,2,5,5,5,"logrank",0.811859226226807,0.108693036428355,NA
"FD003",1700,2,5,5,5,"logrank",0.832208871841431,0.109210188684192,NA
"FD003",1900,2,5,5,5,"logrank",0.823911237716675,0.107041445403565,NA
"FD003",100,3,5,5,5,"logrank",0.829503417015076,0.10615913863295,NA
"FD003",300,3,5,5,5,"logrank",0.842128682136536,0.102545629949295,NA
"FD003",500,3,5,5,5,"logrank",0.851523303985596,0.11020609903011,NA
"FD003",700,3,5,5,5,"logrank",0.825937879085541,0.1054467565473,NA
"FD003",900,3,5,5,5,"logrank",0.844138693809509,0.103132654259513,NA
"FD003",1100,3,5,5,5,"logrank",0.834244108200073,0.110279630018461,NA
"FD003",1300,3,5,5,5,"logrank",0.820070338249206,0.111927069752037,NA
"FD003",1500,3,5,5,5,"logrank",0.826634442806244,0.103882938522337,NA
"FD003",1700,3,5,5,5,"logrank",0.81209431886673,0.109212949938453,NA
"FD003",1900,3,5,5,5,"logrank",0.833920550346374,0.108472375407543,NA
"FD003",100,4,5,5,5,"logrank",0.838458669185638,0.102407462750491,NA
"FD003",300,4,5,5,5,"logrank",0.81789778470993,0.109630053001846,NA
