"data","ntree","mtry","nodesize","nodedepth","nsplit","splitrule","cindex","brier","auc"
"FD001",100,1,5,55,10,"bs.gradient",0.693828010559082,0.138583405689205,NA
"FD001",300,1,5,55,10,"bs.gradient",0.712257242202759,0.135339719937438,NA
"FD001",500,1,5,55,10,"bs.gradient",0.69090770483017,0.136927492044954,NA
"FD001",700,1,5,55,10,"bs.gradient",0.720135736465454,0.143758303357343,NA
"FD001",900,1,5,55,10,"bs.gradient",0.726776444911957,0.132967541355433,NA
"FD001",1100,1,5,55,10,"bs.gradient",0.703280246257782,0.133275170533454,NA
"FD001",1300,1,5,55,10,"bs.gradient",0.711081826686859,0.138927355192449,NA
"FD001",1500,1,5,55,10,"bs.gradient",0.713931179046631,0.132328102183826,NA
"FD001",1700,1,5,55,10,"bs.gradient",0.70101705789566,0.144803563485359,NA
"FD001",1900,1,5,55,10,"bs.gradient",0.689537525177002,0.135966836418548,NA
"FD001",100,2,5,55,10,"bs.gradient",0.694213008880615,0.140424063811601,NA
"FD001",300,2,5,55,10,"bs.gradient",0.717675828933716,0.134325783890298,NA
"FD001",500,2,5,55,10,"bs.gradient",0.690977621078491,0.134270950487618,NA
"FD001",700,2,5,55,10,"bs.gradient",0.72166211605072,0.133687963868608,NA
"FD001",900,2,5,55,10,"bs.gradient",0.684969246387482,0.13510729667548,NA
"FD001",1100,2,5,55,10,"bs.gradient",0.676760184764862,0.137997468550682,NA
"FD001",1300,2,5,55,10,"bs.gradient",0.697441744804382,0.133667422420181,NA
"FD001",1500,2,5,55,10,"bs.gradient",0.714554238319397,0.145835333979891,NA
"FD001",1700,2,5,55,10,"bs.gradient",0.715129685401916,0.130210353046248,NA
"FD001",1900,2,5,55,10,"bs.gradient",0.657271194458008,0.145091641048744,NA
"FD001",100,3,5,55,10,"bs.gradient",0.71193836927414,0.128185807124926,NA
"FD001",300,3,5,55,10,"bs.gradient",0.659850335121155,0.135385373654914,NA
"FD001",500,3,5,55,10,"bs.gradient",0.684548008441925,0.133897968784283,NA
"FD001",700,3,5,55,10,"bs.gradient",0.706371760368347,0.132448876656369,NA
"FD001",900,3,5,55,10,"bs.gradient",0.656510245800018,0.134758046989384,NA
