"data","ntree","mtry","nodesize","nodedepth","nsplit","splitrule","cindex","brier","auc"
"FD004",100,1,5,55,7,"logrank",0.774613034725189,0.133431453851762,NA
"FD004",300,1,5,55,7,"logrank",0.776226317882538,0.130734314963267,NA
"FD004",500,1,5,55,7,"logrank",0.765460479259491,0.134026122291653,NA
"FD004",700,1,5,55,7,"logrank",0.750923323631287,0.141558865425137,NA
"FD004",900,1,5,55,7,"logrank",0.780402767658234,0.128654753211451,NA
"FD004",1100,1,5,55,7,"logrank",0.770634853839874,0.132857768979237,NA
"FD004",1300,1,5,55,7,"logrank",0.764167261123657,0.137349090721485,NA
"FD004",1500,1,5,55,7,"logrank",0.762267255783081,0.137028472936475,NA
"FD004",1700,1,5,55,7,"logrank",0.7701092004776,0.138223803973441,NA
"FD004",1900,1,5,55,7,"logrank",0.773198807239532,0.131997626349334,NA
"FD004",100,2,5,55,7,"logrank",0.777903687953949,0.119594105633276,NA
"FD004",300,2,5,55,7,"logrank",0.775924718379974,0.127481938380295,NA
"FD004",500,2,5,55,7,"logrank",0.771938359737396,0.122856159057521,NA
"FD004",700,2,5,55,7,"logrank",0.77571781873703,0.126563218576426,NA
"FD004",900,2,5,55,7,"logrank",0.787862038612366,0.121089861322867,NA
"FD004",1100,2,5,55,7,"logrank",0.785871362686157,0.118681445665553,NA
"FD004",1300,2,5,55,7,"logrank",0.768186366558075,0.124410167666708,NA
"FD004",1500,2,5,55,7,"logrank",0.790452909469604,0.121777214220624,NA
"FD004",1700,2,5,55,7,"logrank",0.788805770874023,0.122508457385937,NA
"FD004",1900,2,5,55,7,"logrank",0.773934841156006,0.123141396051323,NA
"FD004",100,3,5,55,7,"logrank",0.787953948974609,0.124591369200764,NA
"FD004",300,3,5,55,7,"logrank",0.786535596847534,0.120744776810156,NA
"FD004",500,3,5,55,7,"logrank",0.791903412342072,0.11746817521569,NA
"FD004",700,3,5,55,7,"logrank",0.774131846427917,0.117066706948989,NA
"FD004",900,3,5,55,7,"logrank",0.78648933172226,0.113575817668357,NA
"FD004",1100,3,5,55,7,"logrank",0.782496607303619,0.12800037605184,NA
"FD004",1300,3,5,55,7,"logrank",0.795225203037262,0.121822503493761,NA
"FD004",1500,3,5,55,7,"logrank",0.781916177272797,0.11714687256515,NA
"FD004",1700,3,5,55,7,"logrank",0.788275599479675,0.117291809388323,NA
"FD004",1900,3,5,55,7,"logrank",0.770697522163391,0.127094604172726,NA
"FD004",100,4,5,55,7,"logrank",0.783245754241943,0.119372758223249,NA
"FD004",300,4,5,55,7,"logrank",0.783716785907745,0.118532664925201,NA
"FD004",500,4,5,55,7,"logrank",0.775036764144897,0.121066316096013,NA
"FD004",700,4,5,55,7,"logrank",0.78904675245285,0.12426710719562,NA
"FD004",900,4,5,55,7,"logrank",0.787127196788788,0.113233339180366,NA
"FD004",1100,4,5,55,7,"logrank",0.78671885728836,0.122273698334902,NA
"FD004",1300,4,5,55,7,"logrank",0.780667889118195,0.118742177321481,NA
"FD004",1500,4,5,55,7,"logrank",0.791079449653626,0.133003096888547,NA
"FD004",1700,4,5,55,7,"logrank",0.783497083187103,0.120947981530679,NA
"FD004",1900,4,5,55,7,"logrank",0.785144221782684,0.120259578043033,NA
"FD004",100,5,5,55,7,"logrank",0.782771801948547,0.123166199152515,NA
"FD004",300,5,5,55,7,"logrank",0.791816806793213,0.119764253592975,NA
"FD004",500,5,5,55,7,"logrank",0.801573598384857,0.116565226691827,NA
"FD004",700,5,5,55,7,"logrank",0.783124279975891,0.120571846689165,NA
"FD004",900,5,5,55,7,"logrank",0.79368931055069,0.121721003464647,NA
"FD004",1100,5,5,55,7,"logrank",0.776904785633087,0.121486763977581,NA
"FD004",1300,5,5,55,7,"logrank",0.785105311870575,0.117518721645619,NA
"FD004",1500,5,5,55,7,"logrank",0.782563328742981,0.122713554940039,NA
"FD004",1700,5,5,55,7,"logrank",0.792022597789764,0.122882063999523,NA
"FD004",1900,5,5,55,7,"logrank",0.790023183822632,0.11560587639907,NA
"FD004",100,6,5,55,7,"logrank",0.791907358169556,0.116395848909957,NA
"FD004",300,6,5,55,7,"logrank",0.797519671916962,0.113747307364433,NA
"FD004",500,6,5,55,7,"logrank",0.76970146894455,0.122620567518922,NA
"FD004",700,6,5,55,7,"logrank",0.800828945636749,0.11519796279551,NA
"FD004",900,6,5,55,7,"logrank",0.792467308044434,0.124110252701609,NA
"FD004",1100,6,5,55,7,"logrank",0.7915522813797,0.120145149980447,NA
"FD004",1300,6,5,55,7,"logrank",0.784658074378967,0.119790881702537,NA
"FD004",1500,6,5,55,7,"logrank",0.792322754859924,0.117250904140929,NA
"FD004",1700,6,5,55,7,"logrank",0.795375955104828,0.121289351012409,NA
"FD004",1900,6,5,55,7,"logrank",0.787272584438324,0.116422267396646,NA
"FD004",100,7,5,55,7,"logrank",0.795063436031342,0.113863669285925,NA
"FD004",300,7,5,55,7,"logrank",0.788358306884766,0.116729012183486,NA
"FD004",500,7,5,55,7,"logrank",0.779720771312714,0.117350015439614,NA
"FD004",700,7,5,55,7,"logrank",0.78049248456955,0.121807508639613,NA
"FD004",900,7,5,55,7,"logrank",0.784733235836029,0.117135462378865,NA
"FD004",1100,7,5,55,7,"logrank",0.791573297977447,0.11832776881167,NA
"FD004",1300,7,5,55,7,"logrank",0.793930768966675,0.116636292977157,NA
"FD004",1500,7,5,55,7,"logrank",0.791790473461151,0.118433834858277,NA
"FD004",1700,7,5,55,7,"logrank",0.791893863677979,0.116793188558425,NA
"FD004",1900,7,5,55,7,"logrank",0.79292323589325,0.116471068989774,NA
"FD004",100,8,5,55,7,"logrank",0.79691766500473,0.112833675351658,NA
"FD004",300,8,5,55,7,"logrank",0.791100704669952,0.11513864268117,NA
"FD004",500,8,5,55,7,"logrank",0.794991374015808,0.114148287625132,NA
"FD004",700,8,5,55,7,"logrank",0.790309655666351,0.119138509125311,NA
"FD004",900,8,5,55,7,"logrank",0.795422410964966,0.122031602490221,NA
"FD004",1100,8,5,55,7,"logrank",0.78780620098114,0.115052310134071,NA
"FD004",1300,8,5,55,7,"logrank",0.778037667274475,0.119082987158213,NA
"FD004",1500,8,5,55,7,"logrank",0.788222169876099,0.118471338118141,NA
"FD004",1700,8,5,55,7,"logrank",0.792759323120117,0.113340836552261,NA
"FD004",1900,8,5,55,7,"logrank",0.800517630577087,0.114631620975692,NA
"FD004",100,9,5,55,7,"logrank",0.788537418842316,0.114622947577323,NA
"FD004",300,9,5,55,7,"logrank",0.78315064907074,0.119778040235546,NA
"FD004",500,9,5,55,7,"logrank",0.779652762413025,0.123276110550564,NA
"FD004",700,9,5,55,7,"logrank",0.799012076854706,0.121564994415841,NA
"FD004",900,9,5,55,7,"logrank",0.77782928943634,0.125017007480494,NA
"FD004",1100,9,5,55,7,"logrank",0.769854950904846,0.125878821172336,NA
"FD004",1300,9,5,55,7,"logrank",0.777686858177185,0.119220081114612,NA
"FD004",1500,9,5,55,7,"logrank",0.788413882255554,0.1234794806651,NA
"FD004",1700,9,5,55,7,"logrank",0.793867635726929,0.121548966715832,NA
"FD004",1900,9,5,55,7,"logrank",0.783848059177399,0.115963382272595,NA
"FD004",100,10,5,55,7,"logrank",0.779737091064453,0.122626173839548,NA
"FD004",300,10,5,55,7,"logrank",0.78362592458725,0.122597012861168,NA
"FD004",500,10,5,55,7,"logrank",0.793422722816467,0.129273876921649,NA
"FD004",700,10,5,55,7,"logrank",0.786848866939545,0.115411145519036,NA
"FD004",900,10,5,55,7,"logrank",0.796480226516724,0.122825665272082,NA
"FD004",1100,10,5,55,7,"logrank",0.79061107635498,0.121679940395135,NA
"FD004",1300,10,5,55,7,"logrank",0.793875551223755,0.113548498337792,NA
"FD004",1500,10,5,55,7,"logrank",0.791542100906372,0.118906703623369,NA
"FD004",1700,10,5,55,7,"logrank",0.789291715621948,0.121111992561235,NA
"FD004",1900,10,5,55,7,"logrank",0.786551892757416,0.118369370472331,NA
"FD004",100,1,15,55,7,"logrank",0.740284907817841,0.150372943687544,NA
"FD004",300,1,15,55,7,"logrank",0.73522002696991,0.151814914580619,NA
"FD004",500,1,15,55,7,"logrank",0.756767797470093,0.140954644910568,NA
"FD004",700,1,15,55,7,"logrank",0.732576036453247,0.157573146027529,NA
"FD004",900,1,15,55,7,"logrank",0.730271697044373,0.155708407267111,NA
"FD004",1100,1,15,55,7,"logrank",0.735067939758301,0.148777281411911,NA
"FD004",1300,1,15,55,7,"logrank",0.736249315738678,0.144247729746054,NA
"FD004",1500,1,15,55,7,"logrank",0.741911506652832,0.147277817891534,NA
"FD004",1700,1,15,55,7,"logrank",0.749522960186005,0.146991533119574,NA
"FD004",1900,1,15,55,7,"logrank",0.74064085483551,0.14367806490718,NA
"FD004",100,2,15,55,7,"logrank",0.752461051940918,0.137789235133697,NA
"FD004",300,2,15,55,7,"logrank",0.741110146045685,0.152268453240051,NA
"FD004",500,2,15,55,7,"logrank",0.738525378704071,0.147620530888393,NA
"FD004",700,2,15,55,7,"logrank",0.754481089115143,0.142112487294483,NA
"FD004",900,2,15,55,7,"logrank",0.766162824630737,0.145392754808076,NA
"FD004",1100,2,15,55,7,"logrank",0.745051002502441,0.14866689268821,NA
"FD004",1300,2,15,55,7,"logrank",0.767032158374786,0.13368260232732,NA
"FD004",1500,2,15,55,7,"logrank",0.76117833852768,0.136655535675068,NA
"FD004",1700,2,15,55,7,"logrank",0.750583910942078,0.137973023873481,NA
"FD004",1900,2,15,55,7,"logrank",0.753224945068359,0.142618197420593,NA
"FD004",100,3,15,55,7,"logrank",0.764020645618439,0.136895823081401,NA
"FD004",300,3,15,55,7,"logrank",0.750338435173035,0.136363601880374,NA
"FD004",500,3,15,55,7,"logrank",0.765292620658874,0.1318708013496,NA
"FD004",700,3,15,55,7,"logrank",0.765286302566528,0.132517936492501,NA
"FD004",900,3,15,55,7,"logrank",0.755018758773804,0.13424881989961,NA
"FD004",1100,3,15,55,7,"logrank",0.765613150596619,0.136990359126283,NA
"FD004",1300,3,15,55,7,"logrank",0.748819637298584,0.141720626211988,NA
"FD004",1500,3,15,55,7,"logrank",0.746071672439575,0.1366983398569,NA
"FD004",1700,3,15,55,7,"logrank",0.761485123634338,0.137792652289466,NA
"FD004",1900,3,15,55,7,"logrank",0.74383716583252,0.14457057142222,NA
"FD004",100,4,15,55,7,"logrank",0.759894704818726,0.130547674699029,NA
"FD004",300,4,15,55,7,"logrank",0.757151818275452,0.132672756219812,NA
"FD004",500,4,15,55,7,"logrank",0.761330509185791,0.139328544776177,NA
"FD004",700,4,15,55,7,"logrank",0.75233565568924,0.134445174549751,NA
"FD004",900,4,15,55,7,"logrank",0.76406135559082,0.134787655251163,NA
"FD004",1100,4,15,55,7,"logrank",0.760870373249054,0.135127818252482,NA
"FD004",1300,4,15,55,7,"logrank",0.77288806438446,0.137130019817546,NA
"FD004",1500,4,15,55,7,"logrank",0.752361500263214,0.139194627758378,NA
"FD004",1700,4,15,55,7,"logrank",0.76441912651062,0.129811548518965,NA
"FD004",1900,4,15,55,7,"logrank",0.768180418014526,0.140197562863235,NA
"FD004",100,5,15,55,7,"logrank",0.767058372497559,0.133417399406281,NA
"FD004",300,5,15,55,7,"logrank",0.771977424621582,0.131216647965461,NA
"FD004",500,5,15,55,7,"logrank",0.772462129592896,0.134746376707809,NA
"FD004",700,5,15,55,7,"logrank",0.762484300136566,0.131272239095922,NA
"FD004",900,5,15,55,7,"logrank",0.756484889984131,0.134523943040095,NA
"FD004",1100,5,15,55,7,"logrank",0.760319626331329,0.133669770556279,NA
"FD004",1300,5,15,55,7,"logrank",0.752642977237701,0.129296164379147,NA
"FD004",1500,5,15,55,7,"logrank",0.773981702327728,0.135741408301352,NA
"FD004",1700,5,15,55,7,"logrank",0.771551299095154,0.131066429670114,NA
"FD004",1900,5,15,55,7,"logrank",0.769399440288544,0.134516017238642,NA
"FD004",100,6,15,55,7,"logrank",0.764095532894135,0.135834770985128,NA
"FD004",300,6,15,55,7,"logrank",0.75279335975647,0.130259280524383,NA
"FD004",500,6,15,55,7,"logrank",0.756927299499512,0.133696373521833,NA
"FD004",700,6,15,55,7,"logrank",0.760292625427246,0.125672431549877,NA
"FD004",900,6,15,55,7,"logrank",0.76623055934906,0.129290327505062,NA
"FD004",1100,6,15,55,7,"logrank",0.772581732273102,0.130559737752689,NA
"FD004",1300,6,15,55,7,"logrank",0.761299872398376,0.128261725587001,NA
"FD004",1500,6,15,55,7,"logrank",0.759460687637329,0.132945370252139,NA
"FD004",1700,6,15,55,7,"logrank",0.770921409130096,0.132810241285262,NA
"FD004",1900,6,15,55,7,"logrank",0.765950810909271,0.129877324962095,NA
"FD004",100,7,15,55,7,"logrank",0.77063604593277,0.128888059977926,NA
"FD004",300,7,15,55,7,"logrank",0.765134787559509,0.128351184770922,NA
"FD004",500,7,15,55,7,"logrank",0.770518934726715,0.132459016210821,NA
"FD004",700,7,15,55,7,"logrank",0.766255605220795,0.130902762722761,NA
"FD004",900,7,15,55,7,"logrank",0.770268750190735,0.134337347740009,NA
"FD004",1100,7,15,55,7,"logrank",0.771244657039642,0.128499163079683,NA
"FD004",1300,7,15,55,7,"logrank",0.783355677127838,0.130229389065632,NA
"FD004",1500,7,15,55,7,"logrank",0.768355345726013,0.129194862529896,NA
"FD004",1700,7,15,55,7,"logrank",0.770842278003693,0.128315473863087,NA
"FD004",1900,7,15,55,7,"logrank",0.770077455043793,0.128242792054219,NA
"FD004",100,8,15,55,7,"logrank",0.764062881469727,0.126643718012906,NA
"FD004",300,8,15,55,7,"logrank",0.763447296619415,0.131997724357644,NA
"FD004",500,8,15,55,7,"logrank",0.761142480373383,0.131440085189664,NA
"FD004",700,8,15,55,7,"logrank",0.765744781494141,0.132908830205652,NA
"FD004",900,8,15,55,7,"logrank",0.775450527667999,0.126879102800674,NA
"FD004",1100,8,15,55,7,"logrank",0.767281997203827,0.128333910756194,NA
"FD004",1300,8,15,55,7,"logrank",0.776109862327576,0.137998647994374,NA
"FD004",1500,8,15,55,7,"logrank",0.763186275959015,0.131143345158922,NA
"FD004",1700,8,15,55,7,"logrank",0.780151116847992,0.128305863540855,NA
"FD004",1900,8,15,55,7,"logrank",0.777580165863037,0.124231639304041,NA
"FD004",100,9,15,55,7,"logrank",0.781133449077606,0.136063584180422,NA
"FD004",300,9,15,55,7,"logrank",0.757226574420929,0.144227277342698,NA
"FD004",500,9,15,55,7,"logrank",0.768816816806793,0.134965340820261,NA
"FD004",700,9,15,55,7,"logrank",0.770523238182068,0.126191454723731,NA
"FD004",900,9,15,55,7,"logrank",0.777162086963654,0.13078071429355,NA
"FD004",1100,9,15,55,7,"logrank",0.777107501029968,0.12824144628088,NA
"FD004",1300,9,15,55,7,"logrank",0.768965923786163,0.126319741863904,NA
"FD004",1500,9,15,55,7,"logrank",0.757719612121582,0.13091584349224,NA
"FD004",1700,9,15,55,7,"logrank",0.769961678981781,0.1278538265945,NA
"FD004",1900,9,15,55,7,"logrank",0.777064347267151,0.12938436032169,NA
"FD004",100,10,15,55,7,"logrank",0.7732501745224,0.129458989361646,NA
"FD004",300,10,15,55,7,"logrank",0.76590085029602,0.126617119660275,NA
"FD004",500,10,15,55,7,"logrank",0.766087961196899,0.131704342268415,NA
"FD004",700,10,15,55,7,"logrank",0.77086238861084,0.132480725591011,NA
"FD004",900,10,15,55,7,"logrank",0.763764572143555,0.129497915299482,NA
"FD004",1100,10,15,55,7,"logrank",0.77445797920227,0.129202815380938,NA
"FD004",1300,10,15,55,7,"logrank",0.770903050899506,0.124733720172691,NA
"FD004",1500,10,15,55,7,"logrank",0.776009273529053,0.128600861725792,NA
"FD004",1700,10,15,55,7,"logrank",0.762883973121643,0.134517219627653,NA
"FD004",1900,10,15,55,7,"logrank",0.758962404727936,0.135059809347904,NA
"FD004",100,1,25,55,7,"logrank",0.710376298427582,0.150683693076105,NA
"FD004",300,1,25,55,7,"logrank",0.72188526391983,0.150989928815745,NA
"FD004",500,1,25,55,7,"logrank",0.722658085823059,0.154488732274817,NA
"FD004",700,1,25,55,7,"logrank",0.714191710948944,0.157540028336642,NA
"FD004",900,1,25,55,7,"logrank",0.706541609764099,0.157987751254383,NA
"FD004",1100,1,25,55,7,"logrank",0.720682370662689,0.154786531043451,NA
"FD004",1300,1,25,55,7,"logrank",0.71795266866684,0.152424969944468,NA
"FD004",1500,1,25,55,7,"logrank",0.729821002483368,0.155196373579183,NA
"FD004",1700,1,25,55,7,"logrank",0.709661185741425,0.161415660658888,NA
