"data","ntree","mtry","nodesize","nodedepth","nsplit","splitrule","cindex","brier","auc"
"FD001",100,1,5,5,9,"logrankscore",0.696894371509552,0.145049571512393,NA
"FD001",300,1,5,5,9,"logrankscore",0.716661548614502,0.13912796162155,NA
"FD001",500,1,5,5,9,"logrankscore",0.729163956642151,0.144726262581998,NA
"FD001",700,1,5,5,9,"logrankscore",0.70574905872345,0.138615973607884,NA
"FD001",900,1,5,5,9,"logrankscore",0.721171677112579,0.137562860730515,NA
"FD001",1100,1,5,5,9,"logrankscore",0.735804200172424,0.144649486173516,NA
"FD001",1300,1,5,5,9,"logrankscore",0.730413615703583,0.141467256642865,NA
"FD001",1500,1,5,5,9,"logrankscore",0.729450476169586,0.137474400742756,NA
"FD001",1700,1,5,5,9,"logrankscore",0.728001880645752,0.146944927388675,NA
"FD001",1900,1,5,5,9,"logrankscore",0.713813996315002,0.143561992207611,NA
"FD001",100,2,5,5,9,"logrankscore",0.717870438098907,0.141270858860266,NA
"FD001",300,2,5,5,9,"logrankscore",0.715466523170471,0.145220425344621,NA
"FD001",500,2,5,5,9,"logrankscore",0.711583185195923,0.144393636564337,NA
"FD001",700,2,5,5,9,"logrankscore",0.740546274185181,0.141704070280339,NA
"FD001",900,2,5,5,9,"logrankscore",0.702577877044678,0.145344519434721,NA
"FD001",1100,2,5,5,9,"logrankscore",0.733740961551666,0.138990388011476,NA
"FD001",1300,2,5,5,9,"logrankscore",0.717842829227447,0.137479796136458,NA
"FD001",1500,2,5,5,9,"logrankscore",0.742953360080719,0.143692586055182,NA
"FD001",1700,2,5,5,9,"logrankscore",0.716868734359741,0.141742469212047,NA
"FD001",1900,2,5,5,9,"logrankscore",0.690583443641663,0.144234006479974,NA
"FD001",100,3,5,5,9,"logrankscore",0.72966958284378,0.138062932692959,NA
"FD001",300,3,5,5,9,"logrankscore",0.73367418050766,0.137362842287778,NA
"FD001",500,3,5,5,9,"logrankscore",0.716660559177399,0.14406938097929,NA
"FD001",700,3,5,5,9,"logrankscore",0.710306107997894,0.139625961174057,NA
"FD001",900,3,5,5,9,"logrankscore",0.718522191047668,0.136091343009202,NA
"FD001",1100,3,5,5,9,"logrankscore",0.709218060970306,0.14103784601727,NA
"FD001",1300,3,5,5,9,"logrankscore",0.714983034133911,0.137313880045837,NA
"FD001",1500,3,5,5,9,"logrankscore",0.725586295127869,0.145125247252832,NA
"FD001",1700,3,5,5,9,"logrankscore",0.719016492366791,0.140755295206697,NA
"FD001",1900,3,5,5,9,"logrankscore",0.742042994499207,0.140735810930804,NA
"FD001",100,4,5,5,9,"logrankscore",0.736434602737427,0.144261642941978,NA
"FD001",300,4,5,5,9,"logrankscore",0.724403512477875,0.141883215321539,NA
"FD001",500,4,5,5,9,"logrankscore",0.730064964294434,0.146334448732338,NA
"FD001",700,4,5,5,9,"logrankscore",0.715956318378449,0.148432377775109,NA
"FD001",900,4,5,5,9,"logrankscore",0.70919064283371,0.14572959168929,NA
"FD001",1100,4,5,5,9,"logrankscore",0.719448900222778,0.14479360999325,NA
"FD001",1300,4,5,5,9,"logrankscore",0.70489547252655,0.14348448154379,NA
"FD001",1500,4,5,5,9,"logrankscore",0.713380968570709,0.139459967923173,NA
"FD001",1700,4,5,5,9,"logrankscore",0.727701079845428,0.145758760383118,NA
"FD001",1900,4,5,5,9,"logrankscore",0.736577582359314,0.13955742693357,NA
"FD001",100,5,5,5,9,"logrankscore",0.72349693775177,0.138961071872378,NA
"FD001",300,5,5,5,9,"logrankscore",0.735977256298065,0.14704863842476,NA
"FD001",500,5,5,5,9,"logrankscore",0.768142867088318,0.141953199672401,NA
"FD001",700,5,5,5,9,"logrankscore",0.703221797943115,0.139760153332736,NA
"FD001",900,5,5,5,9,"logrankscore",0.728918707370758,0.143394595794463,NA
"FD001",1100,5,5,5,9,"logrankscore",0.72383588552475,0.14064665615946,NA
"FD001",1300,5,5,5,9,"logrankscore",0.696850609779358,0.142315050105345,NA
"FD001",1500,5,5,5,9,"logrankscore",0.721113038063049,0.140166078568048,NA
"FD001",1700,5,5,5,9,"logrankscore",0.697829830646515,0.147735134064417,NA
"FD001",1900,5,5,5,9,"logrankscore",0.71333019733429,0.142643950763956,NA
"FD001",100,6,5,5,9,"logrankscore",0.715096759796143,0.143299065120695,NA
"FD001",300,6,5,5,9,"logrankscore",0.723127472400665,0.139453706349096,NA
"FD001",500,6,5,5,9,"logrankscore",0.721449995040894,0.152086779023823,NA
"FD001",700,6,5,5,9,"logrankscore",0.73600058555603,0.140563305799328,NA
"FD001",900,6,5,5,9,"logrankscore",0.710426235198975,0.141465401737666,NA
"FD001",1100,6,5,5,9,"logrankscore",0.709375023841858,0.140726699561608,NA
"FD001",1300,6,5,5,9,"logrankscore",0.697462439537048,0.146502624099822,NA
"FD001",1500,6,5,5,9,"logrankscore",0.715065848827362,0.146031509055087,NA
"FD001",1700,6,5,5,9,"logrankscore",0.70209846496582,0.142450045410226,NA
"FD001",1900,6,5,5,9,"logrankscore",0.691035807132721,0.144105887732171,NA
"FD001",100,7,5,5,9,"logrankscore",0.748779463768005,0.144086257391332,NA
"FD001",300,7,5,5,9,"logrankscore",0.722539258003235,0.140375928922482,NA
"FD001",500,7,5,5,9,"logrankscore",0.706271004676819,0.141468165113749,NA
"FD001",700,7,5,5,9,"logrankscore",0.709925174713135,0.141603333173943,NA
"FD001",900,7,5,5,9,"logrankscore",0.724531161785126,0.142721852639539,NA
"FD001",1100,7,5,5,9,"logrankscore",0.712324059009552,0.146932268231685,NA
"FD001",1300,7,5,5,9,"logrankscore",0.733917284011841,0.141594838575819,NA
"FD001",1500,7,5,5,9,"logrankscore",0.69622597694397,0.141127621141135,NA
"FD001",1700,7,5,5,9,"logrankscore",0.72214925289154,0.143146427840283,NA
"FD001",1900,7,5,5,9,"logrankscore",0.70824624300003,0.144526417326483,NA
"FD001",100,8,5,5,9,"logrankscore",0.727538430690765,0.143848556190704,NA
"FD001",300,8,5,5,9,"logrankscore",0.732950794696808,0.143813679260517,NA
"FD001",500,8,5,5,9,"logrankscore",0.723918986320496,0.147963913251248,NA
"FD001",700,8,5,5,9,"logrankscore",0.72010383605957,0.140911266164169,NA
"FD001",900,8,5,5,9,"logrankscore",0.700974011421204,0.144692586244076,NA
"FD001",1100,8,5,5,9,"logrankscore",0.717107474803925,0.137648066619681,NA
"FD001",1300,8,5,5,9,"logrankscore",0.709044814109802,0.143126237707094,NA
"FD001",1500,8,5,5,9,"logrankscore",0.727541387081146,0.139590105010042,NA
"FD001",1700,8,5,5,9,"logrankscore",0.718379139900208,0.142097523376852,NA
"FD001",1900,8,5,5,9,"logrankscore",0.715430676937103,0.142601326838645,NA
"FD001",100,9,5,5,9,"logrankscore",0.702365219593048,0.138491333363293,NA
"FD001",300,9,5,5,9,"logrankscore",0.707034254074097,0.14267660681228,NA
"FD001",500,9,5,5,9,"logrankscore",0.705130732059479,0.140174308136021,NA
"FD001",700,9,5,5,9,"logrankscore",0.716016709804535,0.139919354385438,NA
"FD001",900,9,5,5,9,"logrankscore",0.717255103588104,0.146872942517517,NA
"FD001",1100,9,5,5,9,"logrankscore",0.714674401283264,0.14846495165788,NA
"FD001",1300,9,5,5,9,"logrankscore",0.723051428794861,0.146317693436208,NA
"FD001",1500,9,5,5,9,"logrankscore",0.740696442127228,0.136091568522666,NA
"FD001",1700,9,5,5,9,"logrankscore",0.74004784822464,0.144444913726088,NA
"FD001",1900,9,5,5,9,"logrankscore",0.739780867099762,0.141476341414598,NA
"FD001",100,10,5,5,9,"logrankscore",0.735941219329834,0.142480580394348,NA
"FD001",300,10,5,5,9,"logrankscore",0.712931597232819,0.144964349525752,NA
"FD001",500,10,5,5,9,"logrankscore",0.732824373245239,0.143873510129468,NA
"FD001",700,10,5,5,9,"logrankscore",0.742223072052002,0.143053887456767,NA
"FD001",900,10,5,5,9,"logrankscore",0.681863796710968,0.140704557469406,NA
"FD001",1100,10,5,5,9,"logrankscore",0.736263000965118,0.141861754035204,NA
"FD001",1300,10,5,5,9,"logrankscore",0.70666491985321,0.149416805678012,NA
"FD001",1500,10,5,5,9,"logrankscore",0.721795403957367,0.138902174169107,NA
"FD001",1700,10,5,5,9,"logrankscore",0.71516330242157,0.142185369241314,NA
"FD001",1900,10,5,5,9,"logrankscore",0.700111258029938,0.147922878824623,NA
"FD001",100,1,15,5,9,"logrankscore",0.722291910648346,0.15018219789297,NA
"FD001",300,1,15,5,9,"logrankscore",0.718453025817871,0.155620431792843,NA
"FD001",500,1,15,5,9,"logrankscore",0.710249185562134,0.153292319255203,NA
"FD001",700,1,15,5,9,"logrankscore",0.741282117366791,0.149371417111432,NA
"FD001",900,1,15,5,9,"logrankscore",0.730299162864685,0.150035697999324,NA
"FD001",1100,1,15,5,9,"logrankscore",0.741688513755798,0.156194806677264,NA
"FD001",1300,1,15,5,9,"logrankscore",0.734857833385468,0.149796956583463,NA
"FD001",1500,1,15,5,9,"logrankscore",0.730039119720459,0.156344279069406,NA
"FD001",1700,1,15,5,9,"logrankscore",0.737940192222595,0.145163707702402,NA
"FD001",1900,1,15,5,9,"logrankscore",0.701851773262024,0.152489090230093,NA
"FD001",100,2,15,5,9,"logrankscore",0.705057549476624,0.151667262740836,NA
"FD001",300,2,15,5,9,"logrankscore",0.699478876590729,0.155576939002051,NA
"FD001",500,2,15,5,9,"logrankscore",0.728783643245697,0.155969580733197,NA
"FD001",700,2,15,5,9,"logrankscore",0.71045651435852,0.149746534793568,NA
"FD001",900,2,15,5,9,"logrankscore",0.720540177822113,0.144860388163312,NA
"FD001",1100,2,15,5,9,"logrankscore",0.711547863483429,0.155437225461266,NA
"FD001",1300,2,15,5,9,"logrankscore",0.738138830661774,0.144229800899078,NA
"FD001",1500,2,15,5,9,"logrankscore",0.695579624176025,0.160234454518078,NA
"FD001",1700,2,15,5,9,"logrankscore",0.724595177173615,0.147863129751912,NA
"FD001",1900,2,15,5,9,"logrankscore",0.709620487689972,0.149893721895484,NA
"FD001",100,3,15,5,9,"logrankscore",0.70412700176239,0.152257985331215,NA
"FD001",300,3,15,5,9,"logrankscore",0.712557291984558,0.144251702567836,NA
"FD001",500,3,15,5,9,"logrankscore",0.713711678981781,0.150727792447302,NA
"FD001",700,3,15,5,9,"logrankscore",0.714889323711395,0.149542282483907,NA
"FD001",900,3,15,5,9,"logrankscore",0.71036548614502,0.148642667532746,NA
"FD001",1100,3,15,5,9,"logrankscore",0.696826231479645,0.160690393461834,NA
"FD001",1300,3,15,5,9,"logrankscore",0.711896681785584,0.149881580640382,NA
"FD001",1500,3,15,5,9,"logrankscore",0.712109792232513,0.150292003851988,NA
"FD001",1700,3,15,5,9,"logrankscore",0.713831555843353,0.150565306190598,NA
"FD001",1900,3,15,5,9,"logrankscore",0.710993111133575,0.152061262060867,NA
"FD001",100,4,15,5,9,"logrankscore",0.723281455039978,0.147185364704746,NA
"FD001",300,4,15,5,9,"logrankscore",0.66922379732132,0.165045261119273,NA
"FD001",500,4,15,5,9,"logrankscore",0.73681321144104,0.14336330345201,NA
"FD001",700,4,15,5,9,"logrankscore",0.739338278770447,0.152192409061366,NA
"FD001",900,4,15,5,9,"logrankscore",0.703937447071075,0.150846337957461,NA
"FD001",1100,4,15,5,9,"logrankscore",0.735627233982086,0.154492555567439,NA
"FD001",1300,4,15,5,9,"logrankscore",0.72708728313446,0.147243583738851,NA
"FD001",1500,4,15,5,9,"logrankscore",0.700710046291351,0.154555943210076,NA
"FD001",1700,4,15,5,9,"logrankscore",0.717334365844727,0.147097125058928,NA
"FD001",1900,4,15,5,9,"logrankscore",0.723270678520203,0.153158541115937,NA
"FD001",100,5,15,5,9,"logrankscore",0.714564669132233,0.152581998570316,NA
"FD001",300,5,15,5,9,"logrankscore",0.706832730770111,0.141743121232617,NA
"FD001",500,5,15,5,9,"logrankscore",0.718136858940124,0.153013534729378,NA
"FD001",700,5,15,5,9,"logrankscore",0.71523597240448,0.153190626297519,NA
"FD001",900,5,15,5,9,"logrankscore",0.707532203197479,0.153793825008418,NA
"FD001",1100,5,15,5,9,"logrankscore",0.720991742610931,0.149827658863282,NA
"FD001",1300,5,15,5,9,"logrankscore",0.720342147350311,0.142472138110955,NA
"FD001",1500,5,15,5,9,"logrankscore",0.69797625541687,0.147420191815999,NA
"FD001",1700,5,15,5,9,"logrankscore",0.704618978500366,0.144579274608617,NA
"FD001",1900,5,15,5,9,"logrankscore",0.707963621616364,0.154191273668585,NA
"FD001",100,6,15,5,9,"logrankscore",0.698124861717224,0.149180023158059,NA
"FD001",300,6,15,5,9,"logrankscore",0.704172480106354,0.155598407514238,NA
"FD001",500,6,15,5,9,"logrankscore",0.71128945350647,0.152555065961535,NA
"FD001",700,6,15,5,9,"logrankscore",0.72564936876297,0.151572780331875,NA
"FD001",900,6,15,5,9,"logrankscore",0.726113569736481,0.155933691434663,NA
"FD001",1100,6,15,5,9,"logrankscore",0.715742218494415,0.147471415082792,NA
"FD001",1300,6,15,5,9,"logrankscore",0.709247195720673,0.149630877029144,NA
"FD001",1500,6,15,5,9,"logrankscore",0.720467281341553,0.155953918866646,NA
"FD001",1700,6,15,5,9,"logrankscore",0.728132438659668,0.145717071862712,NA
"FD001",1900,6,15,5,9,"logrankscore",0.70698322057724,0.15475162776951,NA
"FD001",100,7,15,5,9,"logrankscore",0.726274704933166,0.142554270044646,NA
"FD001",300,7,15,5,9,"logrankscore",0.715128374099731,0.152903856892478,NA
"FD001",500,7,15,5,9,"logrankscore",0.709906911849976,0.15184203825182,NA
"FD001",700,7,15,5,9,"logrankscore",0.729224050045013,0.156077525645363,NA
"FD001",900,7,15,5,9,"logrankscore",0.70439680814743,0.156400141564919,NA
"FD001",1100,7,15,5,9,"logrankscore",0.724933505058289,0.15320901262208,NA
"FD001",1300,7,15,5,9,"logrankscore",0.707796943187714,0.149461781479334,NA
"FD001",1500,7,15,5,9,"logrankscore",0.691645777225494,0.151601687518221,NA
"FD001",1700,7,15,5,9,"logrankscore",0.710593473911285,0.152218918003695,NA
"FD001",1900,7,15,5,9,"logrankscore",0.703087604045868,0.168804090226164,NA
"FD001",100,8,15,5,9,"logrankscore",0.697793757915497,0.158811231890223,NA
"FD001",300,8,15,5,9,"logrankscore",0.698087549209595,0.145293041607829,NA
"FD001",500,8,15,5,9,"logrankscore",0.705437076091766,0.149015215633052,NA
"FD001",700,8,15,5,9,"logrankscore",0.713566815853119,0.148575859952712,NA
"FD001",900,8,15,5,9,"logrankscore",0.714319837093353,0.151330229368869,NA
"FD001",1100,8,15,5,9,"logrankscore",0.731422924995422,0.149538410535906,NA
"FD001",1300,8,15,5,9,"logrankscore",0.712529754638672,0.144005029749364,NA
"FD001",1500,8,15,5,9,"logrankscore",0.702467453479767,0.149404053825708,NA
"FD001",1700,8,15,5,9,"logrankscore",0.692280793190002,0.153428830678245,NA
"FD001",1900,8,15,5,9,"logrankscore",0.707545053958893,0.149567441624042,NA
"FD001",100,9,15,5,9,"logrankscore",0.720612406730652,0.148521291395361,NA
"FD001",300,9,15,5,9,"logrankscore",0.703682082891464,0.15107628777759,NA
"FD001",500,9,15,5,9,"logrankscore",0.733179605007172,0.152509752924832,NA
"FD001",700,9,15,5,9,"logrankscore",0.715316069126129,0.143597501992803,NA
"FD001",900,9,15,5,9,"logrankscore",0.720705103874206,0.140753682109228,NA
"FD001",1100,9,15,5,9,"logrankscore",0.717761874198914,0.151975508161052,NA
"FD001",1300,9,15,5,9,"logrankscore",0.719305419921875,0.151647495824534,NA
"FD001",1500,9,15,5,9,"logrankscore",0.715596747398376,0.152034492893089,NA
"FD001",1700,9,15,5,9,"logrankscore",0.737164437770844,0.148355270114388,NA
"FD001",1900,9,15,5,9,"logrankscore",0.708392214775085,0.148366323992205,NA
"FD001",100,10,15,5,9,"logrankscore",0.700468945503235,0.148615676645486,NA
"FD001",300,10,15,5,9,"logrankscore",0.712184226512909,0.154282430806783,NA
"FD001",500,10,15,5,9,"logrankscore",0.699766254425049,0.158561640533128,NA
"FD001",700,10,15,5,9,"logrankscore",0.733731853961945,0.1481491836494,NA
"FD001",900,10,15,5,9,"logrankscore",0.700918698310852,0.153573649411714,NA
"FD001",1100,10,15,5,9,"logrankscore",0.705671226978302,0.149365179633501,NA
"FD001",1300,10,15,5,9,"logrankscore",0.710153841972351,0.151537496790275,NA
"FD001",1500,10,15,5,9,"logrankscore",0.711518204212189,0.147959317514812,NA
"FD001",1700,10,15,5,9,"logrankscore",0.715551936626434,0.158079272428244,NA
"FD001",1900,10,15,5,9,"logrankscore",0.710801613330841,0.148674545967058,NA
"FD001",100,1,25,5,9,"logrankscore",0.689538371562958,0.159531643078779,NA
"FD001",300,1,25,5,9,"logrankscore",0.738794255256653,0.16203184989255,NA
"FD001",500,1,25,5,9,"logrankscore",0.715036249160767,0.158070620199749,NA
"FD001",700,1,25,5,9,"logrankscore",0.70147362947464,0.164843483868967,NA
"FD001",900,1,25,5,9,"logrankscore",0.729855871200562,0.164334268006802,NA
"FD001",1100,1,25,5,9,"logrankscore",0.71512154340744,0.156948559346792,NA
"FD001",1300,1,25,5,9,"logrankscore",0.742361283302307,0.155464954394974,NA
"FD001",1500,1,25,5,9,"logrankscore",0.731851398944855,0.162381879930941,NA
"FD001",1700,1,25,5,9,"logrankscore",0.748025560379028,0.155643777388108,NA
"FD001",1900,1,25,5,9,"logrankscore",0.725325500965118,0.159311114847685,NA
"FD001",100,2,25,5,9,"logrankscore",0.729846394062042,0.162380270634849,NA
