"data","ntree","mtry","nodesize","nodedepth","nsplit","splitrule","cindex","brier","auc"
"FD004",100,1,5,55,6,"logrankscore",0.754190039634705,0.143896419278749,NA
"FD004",300,1,5,55,6,"logrankscore",0.759202635288239,0.145056780200259,NA
"FD004",500,1,5,55,6,"logrankscore",0.77111804485321,0.141385125758967,NA
"FD004",700,1,5,55,6,"logrankscore",0.757426273822784,0.144730167675842,NA
"FD004",900,1,5,55,6,"logrankscore",0.73759286403656,0.143227566717316,NA
"FD004",1100,1,5,55,6,"logrankscore",0.75136593580246,0.147636211827255,NA
"FD004",1300,1,5,55,6,"logrankscore",0.750051200389862,0.143025151965357,NA
"FD004",1500,1,5,55,6,"logrankscore",0.767199122905731,0.144327814384852,NA
"FD004",1700,1,5,55,6,"logrankscore",0.749454069137573,0.147175860496877,NA
"FD004",1900,1,5,55,6,"logrankscore",0.759299051761627,0.142509122593515,NA
"FD004",100,2,5,55,6,"logrankscore",0.776059949398041,0.135310344822116,NA
"FD004",300,2,5,55,6,"logrankscore",0.770103907585144,0.134730124288988,NA
"FD004",500,2,5,55,6,"logrankscore",0.760137701034546,0.137506562876165,NA
"FD004",700,2,5,55,6,"logrankscore",0.775181174278259,0.13531520526633,NA
"FD004",900,2,5,55,6,"logrankscore",0.759335899353027,0.138017698142164,NA
"FD004",1100,2,5,55,6,"logrankscore",0.776670682430267,0.143556324098494,NA
"FD004",1300,2,5,55,6,"logrankscore",0.753614938259125,0.139853730114264,NA
"FD004",1500,2,5,55,6,"logrankscore",0.773601770401001,0.134401965511968,NA
"FD004",1700,2,5,55,6,"logrankscore",0.753627073764801,0.13536883816643,NA
"FD004",1900,2,5,55,6,"logrankscore",0.773911130428314,0.137796589818681,NA
"FD004",100,3,5,55,6,"logrankscore",0.753082048892975,0.139149361449949,NA
"FD004",300,3,5,55,6,"logrankscore",0.770595920085907,0.136340581204671,NA
"FD004",500,3,5,55,6,"logrankscore",0.769633483886719,0.158996510887106,NA
"FD004",700,3,5,55,6,"logrankscore",0.771538293361664,0.139880735137433,NA
"FD004",900,3,5,55,6,"logrankscore",0.767237186431885,0.1372818625341,NA
"FD004",1100,3,5,55,6,"logrankscore",0.774302899837494,0.127756687067055,NA
"FD004",1300,3,5,55,6,"logrankscore",0.774735200405121,0.133088221956132,NA
"FD004",1500,3,5,55,6,"logrankscore",0.777750027179718,0.135850042582547,NA
"FD004",1700,3,5,55,6,"logrankscore",0.764137017726898,0.168797619822904,NA
"FD004",1900,3,5,55,6,"logrankscore",0.780002176761627,0.129437778960906,NA
"FD004",100,4,5,55,6,"logrankscore",0.754625737667084,0.132132787705236,NA
"FD004",300,4,5,55,6,"logrankscore",0.771940088272095,0.140002576026799,NA
"FD004",500,4,5,55,6,"logrankscore",0.765860998630524,0.135265715180747,NA
"FD004",700,4,5,55,6,"logrankscore",0.778935396671295,0.129559466350235,NA
"FD004",900,4,5,55,6,"logrankscore",0.76596976518631,0.139861749763726,NA
"FD004",1100,4,5,55,6,"logrankscore",0.777182352542877,0.129800388734678,NA
"FD004",1300,4,5,55,6,"logrankscore",0.773703849315643,0.131771898406952,NA
"FD004",1500,4,5,55,6,"logrankscore",0.76999922990799,0.132172409552784,NA
"FD004",1700,4,5,55,6,"logrankscore",0.766618454456329,0.134182813488781,NA
"FD004",1900,4,5,55,6,"logrankscore",0.775655233860016,0.136816109740684,NA
"FD004",100,5,5,55,6,"logrankscore",0.769239819049835,0.137198527494526,NA
"FD004",300,5,5,55,6,"logrankscore",0.762732064723968,0.134883533985529,NA
"FD004",500,5,5,55,6,"logrankscore",0.770849061012268,0.134717049206912,NA
