"data","ntree","mtry","nodesize","nodedepth","nsplit","splitrule","cindex","brier","auc"
"FD003",100,1,5,55,11,"logrankscore",0.81754252910614,0.118836990230917,NA
"FD003",300,1,5,55,11,"logrankscore",0.862902390956879,0.11543552236187,NA
"FD003",500,1,5,55,11,"logrankscore",0.821040666103363,0.114649995338543,NA
"FD003",700,1,5,55,11,"logrankscore",0.82809407711029,0.117157560018265,NA
"FD003",900,1,5,55,11,"logrankscore",0.832383406162262,0.118874927764509,NA
"FD003",1100,1,5,55,11,"logrankscore",0.831792604923248,0.114635382079518,NA
"FD003",1300,1,5,55,11,"logrankscore",0.817557382583618,0.113704122464646,NA
"FD003",1500,1,5,55,11,"logrankscore",0.808931148052216,0.123700022881113,NA
"FD003",1700,1,5,55,11,"logrankscore",0.822420835494995,0.116636893967359,NA
"FD003",1900,1,5,55,11,"logrankscore",0.832851076126099,0.11972407565792,NA
"FD003",100,2,5,55,11,"logrankscore",0.826794373989105,0.119271944899834,NA
"FD003",300,2,5,55,11,"logrankscore",0.83499413728714,0.114784544177936,NA
"FD003",500,2,5,55,11,"logrankscore",0.836840856075287,0.118084521698853,NA
"FD003",700,2,5,55,11,"logrankscore",0.831507670879364,0.121557098711619,NA
"FD003",900,2,5,55,11,"logrankscore",0.838341307640076,0.118740809738022,NA
"FD003",1100,2,5,55,11,"logrankscore",0.831223797798157,0.116256128873351,NA
"FD003",1300,2,5,55,11,"logrankscore",0.831822943687439,0.115261775342283,NA
"FD003",1500,2,5,55,11,"logrankscore",0.827839910984039,0.117753399198745,NA
"FD003",1700,2,5,55,11,"logrankscore",0.840747559070587,0.11476701175538,NA
"FD003",1900,2,5,55,11,"logrankscore",0.836389064788818,0.118224280135504,NA
"FD003",100,3,5,55,11,"logrankscore",0.83380184173584,0.120643333132299,NA
"FD003",300,3,5,55,11,"logrankscore",0.840222370624542,0.119892975300045,NA
"FD003",500,3,5,55,11,"logrankscore",0.831128287315369,0.117848740224578,NA
"FD003",700,3,5,55,11,"logrankscore",0.840595138072967,0.114956580490695,NA
"FD003",900,3,5,55,11,"logrankscore",0.842854869365692,0.121014034121741,NA
"FD003",1100,3,5,55,11,"logrankscore",0.826415598392487,0.115596017963851,NA
"FD003",1300,3,5,55,11,"logrankscore",0.833401727676392,0.123130634794621,NA
"FD003",1500,3,5,55,11,"logrankscore",0.843335962295532,0.115735646385672,NA
"FD003",1700,3,5,55,11,"logrankscore",0.836653113365173,0.117753244889608,NA
"FD003",1900,3,5,55,11,"logrankscore",0.819616234302521,0.119698066912454,NA
"FD003",100,4,5,55,11,"logrankscore",0.824463188648224,0.12801593833077,NA
"FD003",300,4,5,55,11,"logrankscore",0.835306441783905,0.118749011841945,NA
"FD003",500,4,5,55,11,"logrankscore",0.833064043521881,0.112929713728817,NA
"FD003",700,4,5,55,11,"logrankscore",0.822017765045166,0.119496908463619,NA
"FD003",900,4,5,55,11,"logrankscore",0.841040933132172,0.117714159843175,NA
"FD003",1100,4,5,55,11,"logrankscore",0.825348699092865,0.1165242005239,NA
"FD003",1300,4,5,55,11,"logrankscore",0.817326748371124,0.120732894278111,NA
"FD003",1500,4,5,55,11,"logrankscore",0.825118696689606,0.116596397934206,NA
"FD003",1700,4,5,55,11,"logrankscore",0.824820256233215,0.126872649505105,NA
"FD003",1900,4,5,55,11,"logrankscore",0.834093225002289,0.113868186344686,NA
"FD003",100,5,5,55,11,"logrankscore",0.850168740749359,0.117668451584869,NA
"FD003",300,5,5,55,11,"logrankscore",0.837489378452301,0.115333451218946,NA
"FD003",500,5,5,55,11,"logrankscore",0.815764617919922,0.116780433993268,NA
"FD003",700,5,5,55,11,"logrankscore",0.83046647310257,0.117523966986412,NA
"FD003",900,5,5,55,11,"logrankscore",0.839048802852631,0.118028729642911,NA
"FD003",1100,5,5,55,11,"logrankscore",0.824256896972656,0.118941963416904,NA
"FD003",1300,5,5,55,11,"logrankscore",0.836392152309418,0.119796444732564,NA
"FD003",1500,5,5,55,11,"logrankscore",0.823176395893097,0.119332182994967,NA
"FD003",1700,5,5,55,11,"logrankscore",0.826963233947754,0.116934468145801,NA
"FD003",1900,5,5,55,11,"logrankscore",0.836714565753937,0.120958124789414,NA
"FD003",100,6,5,55,11,"logrankscore",0.835868692398071,0.12021954333508,NA
"FD003",300,6,5,55,11,"logrankscore",0.818695962429047,0.123380610309503,NA
"FD003",500,6,5,55,11,"logrankscore",0.833540117740631,0.123767862158354,NA
"FD003",700,6,5,55,11,"logrankscore",0.834963119029999,0.126834004057722,NA
"FD003",900,6,5,55,11,"logrankscore",0.825816524028778,0.119429358612438,NA
"FD003",1100,6,5,55,11,"logrankscore",0.836342191696167,0.118632958638636,NA
"FD003",1300,6,5,55,11,"logrankscore",0.817875063419342,0.118952169612665,NA
"FD003",1500,6,5,55,11,"logrankscore",0.82999781370163,0.116247136322925,NA
"FD003",1700,6,5,55,11,"logrankscore",0.840895617008209,0.121835026709076,NA
"FD003",1900,6,5,55,11,"logrankscore",0.831078565120697,0.118715645071434,NA
"FD003",100,7,5,55,11,"logrankscore",0.802561259269714,0.116077562610632,NA
"FD003",300,7,5,55,11,"logrankscore",0.810457944869995,0.117125924145396,NA
"FD003",500,7,5,55,11,"logrankscore",0.827704358100891,0.126899245175401,NA
"FD003",700,7,5,55,11,"logrankscore",0.829354739189148,0.120956445915842,NA
"FD003",900,7,5,55,11,"logrankscore",0.833569264411926,0.112150288491389,NA
"FD003",1100,7,5,55,11,"logrankscore",0.823912596702576,0.117763488468153,NA
"FD003",1300,7,5,55,11,"logrankscore",0.818359124660492,0.125066111347425,NA
"FD003",1500,7,5,55,11,"logrankscore",0.832721126079559,0.11820383289299,NA
"FD003",1700,7,5,55,11,"logrankscore",0.839084029197693,0.11893486367142,NA
"FD003",1900,7,5,55,11,"logrankscore",0.857535338401794,0.116933415956009,NA
"FD003",100,8,5,55,11,"logrankscore",0.855022966861725,0.121998067784771,NA
"FD003",300,8,5,55,11,"logrankscore",0.822167325019836,0.1230654004114,NA
"FD003",500,8,5,55,11,"logrankscore",0.844400119781494,0.123672687765114,NA
"FD003",700,8,5,55,11,"logrankscore",0.82666118144989,0.124165421843686,NA
"FD003",900,8,5,55,11,"logrankscore",0.829092407226563,0.123387463037399,NA
"FD003",1100,8,5,55,11,"logrankscore",0.831373035907745,0.125356763153535,NA
"FD003",1300,8,5,55,11,"logrankscore",0.818010139465332,0.121379260523293,NA
"FD003",1500,8,5,55,11,"logrankscore",0.82304744720459,0.115988983810485,NA
"FD003",1700,8,5,55,11,"logrankscore",0.84080057144165,0.115989835817047,NA
"FD003",1900,8,5,55,11,"logrankscore",0.813566279411316,0.120649189478118,NA
"FD003",100,9,5,55,11,"logrankscore",0.826125717163086,0.119060560722526,NA
"FD003",300,9,5,55,11,"logrankscore",0.823521530628204,0.117695876361236,NA
"FD003",500,9,5,55,11,"logrankscore",0.837475514411926,0.124182334322262,NA
"FD003",700,9,5,55,11,"logrankscore",0.84393652677536,0.118272870996149,NA
"FD003",900,9,5,55,11,"logrankscore",0.842079067230225,0.119738404449836,NA
"FD003",1100,9,5,55,11,"logrankscore",0.824182772636414,0.120729821115416,NA
"FD003",1300,9,5,55,11,"logrankscore",0.833748638629913,0.125802197302096,NA
"FD003",1500,9,5,55,11,"logrankscore",0.827737629413605,0.12124994725904,NA
"FD003",1700,9,5,55,11,"logrankscore",0.820856606960297,0.117839250693148,NA
"FD003",1900,9,5,55,11,"logrankscore",0.819991457462311,0.119225920419374,NA
"FD003",100,10,5,55,11,"logrankscore",0.821164762973785,0.12140706358087,NA
"FD003",300,10,5,55,11,"logrankscore",0.805305933952332,0.118093811014595,NA
"FD003",500,10,5,55,11,"logrankscore",0.822032308578491,0.113285606865219,NA
"FD003",700,10,5,55,11,"logrankscore",0.828519916534424,0.122018677681709,NA
"FD003",900,10,5,55,11,"logrankscore",0.805734145641327,0.120813534453631,NA
