"data","ntree","mtry","nodesize","nodedepth","nsplit","splitrule","cindex","brier","auc"
"FD004",100,1,5,55,10,"bs.gradient",0.772170317173004,0.140613482587681,NA
"FD004",300,1,5,55,10,"bs.gradient",0.765800070762634,0.135799419007385,NA
"FD004",500,1,5,55,10,"bs.gradient",0.761777329444885,0.15034774070742,NA
"FD004",700,1,5,55,10,"bs.gradient",0.761923050880432,0.139326825369158,NA
"FD004",900,1,5,55,10,"bs.gradient",0.758602845668793,0.141640953487852,NA
"FD004",1100,1,5,55,10,"bs.gradient",0.750240385532379,0.140789817441437,NA
"FD004",1300,1,5,55,10,"bs.gradient",0.762765383720398,0.136012845262488,NA
"FD004",1500,1,5,55,10,"bs.gradient",0.749872040748596,0.140224206762071,NA
"FD004",1700,1,5,55,10,"bs.gradient",0.75656566619873,0.13855987352286,NA
"FD004",1900,1,5,55,10,"bs.gradient",0.77852566242218,0.135586623801237,NA
"FD004",100,2,5,55,10,"bs.gradient",0.775755548477173,0.123346699368049,NA
"FD004",300,2,5,55,10,"bs.gradient",0.775141382217407,0.127939841412475,NA
"FD004",500,2,5,55,10,"bs.gradient",0.7786940574646,0.132384182719304,NA
"FD004",700,2,5,55,10,"bs.gradient",0.779093778133392,0.125880170483822,NA
"FD004",900,2,5,55,10,"bs.gradient",0.768923664093018,0.129519262045665,NA
"FD004",1100,2,5,55,10,"bs.gradient",0.766407632827759,0.127626571554915,NA
"FD004",1300,2,5,55,10,"bs.gradient",0.765696203708649,0.127800931236516,NA
"FD004",1500,2,5,55,10,"bs.gradient",0.774251294136047,0.129974914406979,NA
"FD004",1700,2,5,55,10,"bs.gradient",0.771916103363037,0.129871121949198,NA
"FD004",1900,2,5,55,10,"bs.gradient",0.765568125247955,0.135748761971081,NA
"FD004",100,3,5,55,10,"bs.gradient",0.785691475868225,0.122452339149446,NA
"FD004",300,3,5,55,10,"bs.gradient",0.773872911930084,0.120150318544338,NA
"FD004",500,3,5,55,10,"bs.gradient",0.776861226558685,0.119338021047548,NA
"FD004",700,3,5,55,10,"bs.gradient",0.769078230857849,0.126068688780032,NA
"FD004",900,3,5,55,10,"bs.gradient",0.780514478683472,0.125988687228364,NA
"FD004",1100,3,5,55,10,"bs.gradient",0.783700954914093,0.12682479645483,NA
"FD004",1300,3,5,55,10,"bs.gradient",0.781912875175476,0.119515755149535,NA
"FD004",1500,3,5,55,10,"bs.gradient",0.777404546737671,0.134883072892951,NA
"FD004",1700,3,5,55,10,"bs.gradient",0.76591225862503,0.125250155631379,NA
"FD004",1900,3,5,55,10,"bs.gradient",0.771509885787964,0.123943917246069,NA
