"data","ntree","mtry","nodesize","nodedepth","nsplit","splitrule","cindex","brier","auc"
"FD002",100,1,5,55,5,"bs.gradient",0.629695880413055,0.158914858971837,NA
"FD002",300,1,5,55,5,"bs.gradient",0.632114470005035,0.159950281142114,NA
"FD002",500,1,5,55,5,"bs.gradient",0.63151034116745,0.162718631093558,NA
"FD002",700,1,5,55,5,"bs.gradient",0.631907606124878,0.159374519046916,NA
"FD002",900,1,5,55,5,"bs.gradient",0.632828867435455,0.159749150352892,NA
"FD002",1100,1,5,55,5,"bs.gradient",0.6254154920578,0.163206129582263,NA
"FD002",1300,1,5,55,5,"bs.gradient",0.657149136066437,0.158175758923906,NA
"FD002",1500,1,5,55,5,"bs.gradient",0.637386727333069,0.159350884969613,NA
"FD002",1700,1,5,55,5,"bs.gradient",0.636840558052063,0.155937031418272,NA
"FD002",1900,1,5,55,5,"bs.gradient",0.635347509384155,0.155528097123071,NA
"FD002",100,2,5,55,5,"bs.gradient",0.662050068378448,0.148411214417176,NA
"FD002",300,2,5,55,5,"bs.gradient",0.666703903675079,0.146267499762212,NA
"FD002",500,2,5,55,5,"bs.gradient",0.635810875892639,0.150661067577431,NA
"FD002",700,2,5,55,5,"bs.gradient",0.648520386219025,0.151704586378655,NA
"FD002",900,2,5,55,5,"bs.gradient",0.657209515571594,0.150951765207784,NA
"FD002",1100,2,5,55,5,"bs.gradient",0.661163520812988,0.154478600809397,NA
"FD002",1300,2,5,55,5,"bs.gradient",0.65161018371582,0.151936482279777,NA
"FD002",1500,2,5,55,5,"bs.gradient",0.654575145244598,0.146647087038586,NA
"FD002",1700,2,5,55,5,"bs.gradient",0.637937951087952,0.15711371519901,NA
"FD002",1900,2,5,55,5,"bs.gradient",0.637529790401459,0.157711173146743,NA
"FD002",100,3,5,55,5,"bs.gradient",0.661847054958344,0.145203390605034,NA
"FD002",300,3,5,55,5,"bs.gradient",0.646855247020721,0.148945607611367,NA
"FD002",500,3,5,55,5,"bs.gradient",0.6851322889328,0.144193273446137,NA
"FD002",700,3,5,55,5,"bs.gradient",0.640578460693359,0.144639200955414,NA
"FD002",900,3,5,55,5,"bs.gradient",0.657950735092163,0.14787145213508,NA
"FD002",1100,3,5,55,5,"bs.gradient",0.654889059066772,0.148667453221325,NA
"FD002",1300,3,5,55,5,"bs.gradient",0.661986374855042,0.148725340159861,NA
"FD002",1500,3,5,55,5,"bs.gradient",0.630180180072784,0.147001377803083,NA
"FD002",1700,3,5,55,5,"bs.gradient",0.659569764137268,0.15340632272601,NA
"FD002",1900,3,5,55,5,"bs.gradient",0.668141138553619,0.150496726636702,NA
"FD002",100,4,5,55,5,"bs.gradient",0.639241290092468,0.151730532351196,NA
"FD002",300,4,5,55,5,"bs.gradient",0.658842897415161,0.14512711885229,NA
"FD002",500,4,5,55,5,"bs.gradient",0.675840628147125,0.145253903048302,NA
"FD002",700,4,5,55,5,"bs.gradient",0.655857050418854,0.143835656480542,NA
"FD002",900,4,5,55,5,"bs.gradient",0.630601370334625,0.147794197999361,NA
"FD002",1100,4,5,55,5,"bs.gradient",0.647074091434479,0.147926673400387,NA
"FD002",1300,4,5,55,5,"bs.gradient",0.656544303894043,0.142654786488182,NA
"FD002",1500,4,5,55,5,"bs.gradient",0.675619614124298,0.144709568875159,NA
"FD002",1700,4,5,55,5,"bs.gradient",0.676505279541016,0.14718120306204,NA
"FD002",1900,4,5,55,5,"bs.gradient",0.655381798744202,0.150704643304875,NA
"FD002",100,5,5,55,5,"bs.gradient",0.654605805873871,0.148917675437729,NA
"FD002",300,5,5,55,5,"bs.gradient",0.667139184474945,0.141778427740259,NA
"FD002",500,5,5,55,5,"bs.gradient",0.655489766597748,0.145062940581337,NA
"FD002",700,5,5,55,5,"bs.gradient",0.63159214258194,0.154574861880129,NA
"FD002",900,5,5,55,5,"bs.gradient",0.64299008846283,0.147764208030811,NA
"FD002",1100,5,5,55,5,"bs.gradient",0.639107406139374,0.151050459410474,NA
"FD002",1300,5,5,55,5,"bs.gradient",0.642430031299591,0.147053854175289,NA
"FD002",1500,5,5,55,5,"bs.gradient",0.658767259120941,0.147977898834238,NA
"FD002",1700,5,5,55,5,"bs.gradient",0.664337480068207,0.150285386568762,NA
"FD002",1900,5,5,55,5,"bs.gradient",0.64886109828949,0.153261608975679,NA
"FD002",100,6,5,55,5,"bs.gradient",0.65826712846756,0.145594665723226,NA
"FD002",300,6,5,55,5,"bs.gradient",0.674857938289642,0.142859215575104,NA
"FD002",500,6,5,55,5,"bs.gradient",0.677748394012451,0.139819913970914,NA
"FD002",700,6,5,55,5,"bs.gradient",0.648615682125092,0.147350072376493,NA
"FD002",900,6,5,55,5,"bs.gradient",0.662534141540527,0.144971837383212,NA
"FD002",1100,6,5,55,5,"bs.gradient",0.66576042175293,0.145388380323932,NA
